LocationID,SpeciesName,SpeciesLatinName,ObservationYear,ObservationDay,ObservationDate,Season,EventName,Easting,Northing,loccounty,locregion
21033,Hawkweed Ox-tongue,Picris hieracioides,1994,203,21/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Elder,Sambucus nigra,1994,130,9/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Marsh Woundwort,Stachys palustris,1994,203,21/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Old Man's Beard,Clematis vitalba,1994,197,15/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common St.John's Wort,Hypericum perforatum,1994,189,7/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Silver birch,Betula pendula,1994,95,4/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,European larch,Larix decidua,1994,92,1/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Golden Rod,Solidago canadensis,1994,202,20/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Stemless Thistle,Cirsium acaule,1994,205,23/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Privet,Ligustrum vulgare,1994,169,17/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hyacinth,Hyacinthoides non-scripta x hispanica = H. x massartiana,1994,111,20/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Small Balsam,Impatiens parviflora,1994,144,23/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rosebay Willow-herb,Chamerion angustifolium,1994,174,22/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Prickly Sow-thistle,Sonchus asper,1994,131,10/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Barren Brome,Bromus sterilis,1994,115,24/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Purging Flax,Linum catharticum,1994,150,29/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Enchanter's Night-shade,Circaea lutetiana,1994,174,22/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Snowberry,Symphoricarpos albus,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Prickly Lettuce,Lactuca serriola,1994,197,15/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Milk-thistle,Sonchus arvensis,1994,189,7/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
233178,Garden Apple,Malus pumila,1994,119,29/04/1994,S,FIrst flowering,535000,108000,East Sussex,South East
21033,Garden Apple,Malus pumila,1994,120,29/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Clustered Mouse-ear Chickweed,Cerastium glomeratum,1994,79,19/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Oxford Ragwort,Senecio squalidus,1994,34,3/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Toadflax,Linaria vulgaris,1994,178,26/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Red Campion,Silene dioica,1994,110,19/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Feverfew,Tanacetum parthenium,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser Stitchwort,Stellaria graminea,1994,139,18/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Great Burdock,Arctium lappa,1994,220,7/08/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Milk-Thistle,Sonchus oleraceus,1994,131,10/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ploughman's Spikenard,Inula conyzae,1994,197,15/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Creeping Thistle,Cirsium arvense,1994,172,20/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Autumnal Hawkbit,Scorzoneroides autumnalis,1994,202,20/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Water Figwort,Scrophularia auriculata,1994,154,2/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
233178,Horse chestnut,Aesculus hippocastanum,1994,124,4/05/1994,S,FIrst flowering,535000,108000,East Sussex,South East
21033,Ragged Robin,Silene flos-cuculi,1994,144,23/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Gipsy-wort,Lycopus europaeus,1994,203,21/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yellow Flag,Iris pseudacorus,1994,126,5/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Early Marsh Orchid,Dactylorhiza incarnata,1994,136,15/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Southern Marsh Orchid,Dactylorhiza praetermissa,1994,144,23/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hop Trefoil,Trifolium campestre,1994,170,18/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Greater Celandine,Chelidonium majus,1994,120,29/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hedge Woundwort,Stachys sylvatica,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Spear Thistle,Cirsium vulgare,1994,169,17/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Mustard,Sinapis alba,1994,118,27/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bladder Campion,Silene vulgaris,1994,154,2/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Greater Stitchwort,Stellaria holostea,1994,90,30/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser Yellow Trefoil,Trifolium dubium,1994,136,15/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Comfrey,Symphytum officinale,1994,122,1/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Oat,Avena fatua,1994,187,5/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser Burdock,Arctium minus,1994,192,10/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Snapdragon,Antirrhinum majus,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Thale Cress,Arabidopsis thaliana,1994,70,10/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Oxeye daisy,Leucanthemum vulgare,1994,131,10/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Dead-nettle,Lamium album,1994,16,16/01/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
229880,Dog rose,Rosa canina,1994,164,13/06/1994,S,FIrst flowering,270400,739600,Perthshire        ,Scotland
21033,Hemlock,Conium maculatum,1994,157,5/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Oat-grass,Arrhenatherum elatius,1994,118,27/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Russian Comfrey,Symphytum officinale x asperum = S. x uplandicum,1994,126,5/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,"Heather, Ling"," Ling""",1994,205,23/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cultivated Oat,Avena sativa,1994,187,5/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Spurge Laurel,Daphne laureola ,1994,2,2/01/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Bryony,Dioscorea communis,1994,148,27/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Honeysuckle,Lonicera periclymenum,1994,151,30/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dogwood,Cornus sanguinea,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rough Hawk's-beard,Crepis biennis,1994,158,6/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Deadly Nightshade,Atropa belladonna,1994,162,10/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dandelion,Taraxacum sect. Erythrosperma,1994,107,16/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hazel,Corylus avellana,1994,20,20/01/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yew,Taxus baccata,1994,58,27/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hairy Woodrush,Luzula pilosa,1994,60,28/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Woodrush,Luzula campestris,1994,90,30/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Brooklime,Veronica beccabunga,1994,144,23/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow Grass,Poa pratensis,1994,103,12/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Beaked Hawksbeard,Crepis vesicaria,1994,131,10/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ribwort,Plantago lanceolata,1994,120,29/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hoary Plantain,Plantago media,1994,143,22/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wintercress,Barbarea vulgaris,1994,120,29/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Crested Dog's-tail,Cynosurus cristatus,1994,152,31/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Spotted Orchid,Dactylorhiza fuchsii,1994,148,27/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Garden Thyme (garden escape),Thymus polytrichus,1994,150,29/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Musk Mallow,Malva moschata ,1994,186,4/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Rose,Rosa arvensis,1994,171,19/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Medick,Medicago lupulina,1994,118,27/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Butterbur,Petasites hybridus,1994,79,19/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Heath Milkwort,Polygala serpyllifolia,1994,134,13/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Three-nerved Sandwort,Moehringia trinervia,1994,119,28/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wall Lettuce,Mycelis muralis,1994,167,15/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ivy Speedwell,Veronica hederifolia,1994,81,21/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Great Horsetail,Equisetum telmateia,1994,120,29/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow-sweet,Filipendula ulmaria,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Aspen,Populus tremula,1994,65,5/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Water Mint,Mentha aquatica,1994,203,21/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Small Flowered Willow-herb,Epilobium parviflorum,1994,191,9/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wavy hair-grass,Deschampsia flexuosa,1994,149,28/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Melliot,Melilotus officinalis,1994,170,18/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wall Speedwell,Veronica arvensis,1994,120,29/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dog's Mercury,Mercurialis perennis,1994,30,30/01/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Violet Helleborine,Epipactis purpurata,1994,211,29/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Water Forget-me-not,Myosotis scorpioides,1994,157,5/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Aaron's Rod,Verbascum thapsus,1994,179,27/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Oregon Grape,Mahonia aquifolium,1994,51,20/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Goat's Beard,Tragopogon pratensis,1994,146,25/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bulbous Buttercup,Ranunculus bulbosus,1994,96,5/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Milkwort,Polygala vulgaris,1994,137,16/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wallflower,Erysimum cheiri,1994,46,15/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Mezereon,Daphne mezereum,1994,62,2/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood Spurge,Euphorbia amygdaloides,1994,95,4/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Stinging Nettle,Urtica dioica,1994,131,10/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Willow Herb,Epilobium ciliatum,1994,174,22/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Pansy,Viola arvensis,1994,58,27/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hairy Violet,Viola hirta,1994,75,15/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Upright Brome,Bromopsis erecta,1994,133,12/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Bryony,Bryonia dioica,1994,139,18/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dark Mullein,Verbascum nigrum,1994,186,4/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Thyme-leaved Speedwell,Veronica serpyllifolia,1994,122,1/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bird's Nest Orchid,Neottia nidus-avis,1994,141,20/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hemp Agrimony,Eupatorium cannabinum,1994,203,21/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Scented Mayweed,Matricaria chamomilla,1994,154,2/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Poppy,Papaver rhoeas,1994,136,15/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Quaking Grass,Briza media,1994,148,27/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Smaller Cat's Tail Grass,Phleum bertolonii,1994,178,26/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Restharrow,Ononis repens,1994,179,27/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Corn Mint,Mentha arvensis,1994,217,4/08/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Broad Helleborine,Epipactis helleborine,1994,203,21/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Garden Speedwell,Veronica filiformis,1994,73,13/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Blue Fleabane,Erigeron acris,1994,191,9/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Great Plantain,Plantago major,1994,185,3/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
235557,Blackthorn,Prunus spinosa,1994,70,11/03/1994,S,FIrst flowering,617800,309600,Norfolk           ,East of England
21033,Broad Buckler-fern,Dryopteris dilatata,1994,115,24/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Silverweed,Potentilla anserina,1994,137,16/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood Speedwell,Veronica montana,1994,119,28/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Self-heal,Prunella vulgaris,1994,158,6/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood Poa,Poa nemoralis,1994,145,24/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood Medick,Melica uniflora,1994,111,20/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Couch Grass,Elytrigia repens,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tall Melliot,Melilotus altissimus,1994,186,4/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Mallow,Malva sylvestris,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Narrow Fruited Corn Salad,Valerianella dentata,1994,206,24/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Melilot,Melilotus albus,1994,185,3/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Water Cress,Rorippa nasturtium-aquaticum,1994,157,5/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Buddleia,Buddleja davidii,1994,177,25/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Broad-leaved Willow-herb,Epilobium montanum,1994,166,14/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Field Speedwell,Veronica officinalis,1994,159,7/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232598,Nipplewort,Lapsana communis,1994,226,14/08/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,Yarrow,Achillea millefolium,1994,183,2/07/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,White Bryony,Bryonia dioica,1994,142,22/05/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,Common Sorrel,Rumex acetosa,1994,142,22/05/1994,S,FIrst flowering,517000,245700,Bedfordshire,
21033,Germander Speedwell,Veronica chamaedrys,1994,118,27/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Marsh Horsetail,Equisetum palustre,1994,117,26/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bush Vetch,Vicia sepium,1994,119,28/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser Periwinkle,Vinca minor,1994,20,20/01/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Sainfoin,Onobrychis viciifolia,1994,166,14/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Bindweed,Fallopia convolvulus,1994,175,23/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bee Orchid,Ophrys apifera,1994,162,10/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Red Bartsia,Odontites vernus,1994,184,2/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Sun Spurge,Euphorbia helioscopia,1994,122,1/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Forgetmenot,Myosotis arvensis,1994,122,1/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Poplar,Populus nigra,1994,96,5/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow Fescue,Festuca pratensis,1994,168,16/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Chalk Milkwort,Polygala calcarea,1994,133,12/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Long-head Poppy,Papaver dubium,1994,152,31/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Creeping Fescue,Festuca rubra,1994,129,8/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Alkanet,Pentaglottis sempervirens,1994,64,4/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bracken,Pteridium aquilinum,1994,117,26/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Knotgrass,Polygonum aviculare,1994,161,9/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wayfaring Tree,Viburnum lantana,1994,115,24/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood Forget-me-not,Myosotis sylvatica,1994,90,30/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Spindle,Euonymus europaeus,1994,134,13/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yellow Corydalis,Pseudofumaria lutea,1994,107,16/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tall Fescue,Festuca arundinacea,1994,114,23/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Creeping Cinquefoil,Potentilla reptans,1994,168,16/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Sweet Violet,Viola odorata,1994,51,20/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232598,Colt's-foot,Tussilago farfara,1994,58,27/02/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,Forgetmenot,Myosotis arvensis,1994,77,18/03/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,Goat's Beard,Tragopogon pratensis,1994,129,9/05/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,Sharp Dock,Rumex conglomeratus,1994,142,22/05/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,Hedge Woundwort,Stachys sylvatica,1994,157,6/06/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,Greater Knapweed,Centaurea scabiosa,1994,169,18/06/1994,S,FIrst flowering,517000,245700,Bedfordshire,
232598,Purple Loosestrife,Lythrum salicaria,1994,191,10/07/1994,S,FIrst flowering,517000,245700,Bedfordshire,
21033,Marjoram,Origanum vulgare,1994,174,22/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tall Brome,Festuca gigantea ,1994,178,26/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Narrow-leaved Meadow-grass,Poa angustifolia,1994,122,1/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rough Meadow Grass,Poa trivialis,1994,132,11/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Opium Poppy,Papaver somniferum,1994,163,11/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Grey Poplar,Populus alba x tremula = P. x canescens,1994,42,11/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Mouse-ear Hawkweed,Pilosella officinarum,1994,137,16/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tormentil,Potentilla erecta,1994,134,13/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Goldilocks,Ranunculus auricomus,1994,93,2/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Creeping Buttercup,Ranunculus repens,1994,119,28/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yellow Rattle,Rhinanthus minor,1994,152,31/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cherry-plum,Prunus cerasifera,1994,47,16/02/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Downy Rose,Rosa tomentosa,1994,159,7/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,"Wild Cherry, Gean"," Gean""",1994,89,29/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Currant,Ribes nigrum,1994,108,17/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Marsh Marigold,Caltha palustris,1994,89,29/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Fleabane,Pulicaria dysenterica,1994,203,21/07/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Buckthorn,Rhamnus cathartica,1994,157,5/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow Buttercup,Ranunculus acris,1994,104,13/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Mignonette,Reseda lutea,1994,137,16/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Weld,Reseda luteola,1994,169,17/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232417,Yellow Crocus,Crocus spp.,1994,37,6/02/1994,S,FIrst flowering,507000,435000,Yorkshire,
21033,Gooseberry,Ribes uva-crispa,1994,92,1/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Pale Wood Violet,Viola reichenbachiana,1994,75,15/03/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232244,Lesser celandine,Ranunculus ficaria,1994,360,26/12/1994,S,FIrst flowering,206000,67000,Cornwall,
21033,Great Yellow-cress,Rorippa amphibia,1994,136,15/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Dog Violet,Viola riviniana,1994,96,5/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Sycamore,Acer pseudoplatanus,1994,118,27/04/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dropwort,Filipendula vulgaris,1994,178,26/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Beech,Fagus sylvatica,1994,125,4/05/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dewberry,Rubus caesius,1994,153,1/06/1994,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232417,Autumn Crocus,Crocus spp.,1994,251,8/09/1994,A,FIrst flowering,507000,435000,Yorkshire,
256017,Primrose,Primula vulgaris,1994,1,1/01/1994,S,FIrst flowering,449500,284700,Warwickshire,West Midlands
256017,Lesser celandine,Ranunculus ficaria,1994,35,4/02/1994,S,FIrst flowering,449500,284700,Warwickshire,West Midlands
230919,Yellow Crocus,Crocus spp.,1994,21,21/01/1994,S,FIrst flowering,325200,384900,Merseyside,North West
230098,Snowdrop,Galanthus nivalis,1994,20,20/01/1994,S,FIrst flowering,160100,811700,Isle Of Skye      ,Scotland
229880,Daffodil,Narcissus pseudonarcissus,1994,83,24/03/1994,S,FIrst flowering,270400,739600,Perthshire        ,Scotland
233178,Laburnum,Laburnum,1994,127,7/05/1994,S,FIrst flowering,535000,108000,East Sussex,South East
233178,Hawthorn,Crataegus monogyna,1994,137,17/05/1994,S,FIrst flowering,535000,108000,East Sussex,South East
233178,Pear,Prunus communis,1994,106,16/04/1994,S,FIrst flowering,535000,108000,East Sussex,South East
230098,Primrose,Primula vulgaris,1994,93,3/04/1994,S,FIrst flowering,160100,811700,Isle Of Skye      ,Scotland
230098,Common Dog Violet,Viola riviniana,1994,121,1/05/1994,S,FIrst flowering,160100,811700,Isle Of Skye      ,Scotland
234016,Ivy,Hedera helix,1994,41,10/02/1994,A,FIrst flowering,529100,192000,London            ,London
231002,Daffodil,Narcissus pseudonarcissus,1994,62,3/03/1994,S,FIrst flowering,353900,328200,Shropshire,
234633,Snowdrop,Galanthus nivalis,1994,11,11/01/1994,S,FIrst flowering,461000,239500,Northamptonshire  ,East Midlands
235557,Elder,Sambucus nigra,1994,148,28/05/1994,S,FIrst flowering,617800,309600,Norfolk           ,East of England
