species,year,doy
poa pratensis,2000,179
poa pratensis,2000,181
poa pratensis,2000,184
poa pratensis,2000,187
poa pratensis,2000,189
poa pratensis,2000,192
poa pratensis,2000,196
poa pratensis,2000,198
poa pratensis,2000,194
poa pratensis,2000,196
poa pratensis,2000,189
poa pratensis,2000,194
poa pratensis,2000,196
poa pratensis,2000,198
poa pratensis,2000,201
poa pratensis,2000,203
poa pratensis,2000,194
poa pratensis,2000,198
poa pratensis,2000,194
poa pratensis,2000,196
poa pratensis,2000,198
poa pratensis,2000,201
poa pratensis,2000,203
poa pratensis,2000,189
poa pratensis,2000,194
poa pratensis,2000,196
poa pratensis,2000,198
poa pratensis,2000,201
poa pratensis,2000,203
poa pratensis,2001,194
poa pratensis,2001,187
poa pratensis,2001,185
poa pratensis,2001,187
poa pratensis,2001,189
poa pratensis,2001,196
poa pratensis,2001,198
poa pratensis,2001,202
poa pratensis,2001,185
poa pratensis,2001,187
poa pratensis,2001,196
poa pratensis,2001,196
poa pratensis,2001,198
poa pratensis,2001,204
poa pratensis,2001,206
poa pratensis,2001,198
poa pratensis,2001,204
poa pratensis,2001,189
poa pratensis,2001,192
poa pratensis,2001,194
poa pratensis,2001,196
poa pratensis,2001,198
poa pratensis,2001,179
poa pratensis,2001,181
poa pratensis,2001,187
poa pratensis,2001,179
poa pratensis,2001,181
poa pratensis,2001,183
poa pratensis,2001,187
poa pratensis,2001,179
poa pratensis,2001,181
poa pratensis,2001,183
poa pratensis,2001,194
poa pratensis,2001,179
poa pratensis,2001,181
poa pratensis,2001,183
poa pratensis,2001,187
poa pratensis,2001,181
poa pratensis,2001,183
poa pratensis,2001,181
poa pratensis,2001,177
poa pratensis,2001,179
poa pratensis,2001,181
poa pratensis,2001,183
poa pratensis,2001,192
poa pratensis,2001,189
poa pratensis,2001,198
poa pratensis,2001,196
poa pratensis,2001,198
poa pratensis,2001,189
poa pratensis,2001,198
poa pratensis,2002,166
poa pratensis,2002,168
poa pratensis,2002,170
poa pratensis,2002,172
poa pratensis,2002,184
poa pratensis,2002,186
poa pratensis,2002,188
poa pratensis,2002,190
poa pratensis,2002,192
poa pratensis,2002,188
poa pratensis,2002,190
poa pratensis,2002,192
poa pratensis,2002,194
poa pratensis,2002,196
poa pratensis,2002,190
poa pratensis,2002,192
poa pratensis,2002,188
poa pratensis,2002,190
poa pratensis,2002,174
poa pratensis,2002,176
poa pratensis,2002,178
poa pratensis,2002,180
poa pratensis,2002,182
poa pratensis,2002,184
poa pratensis,2002,186
poa pratensis,2002,180
poa pratensis,2002,198
poa pratensis,2002,200
poa pratensis,2002,180
poa pratensis,2002,182
poa pratensis,2002,184
poa pratensis,2002,186
poa pratensis,2002,188
poa pratensis,2002,176
poa pratensis,2002,172
poa pratensis,2002,174
poa pratensis,2002,176
poa pratensis,2002,176
poa pratensis,2002,178
poa pratensis,2002,180
poa pratensis,2002,182
poa pratensis,2002,184
poa pratensis,2002,186
poa pratensis,2003,200
poa pratensis,2003,203
poa pratensis,2003,205
poa pratensis,2003,207
poa pratensis,2003,209
poa pratensis,2003,211
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,198
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,190
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,190
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,194
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,198
poa pratensis,2003,198
poa pratensis,2003,200
poa pratensis,2003,198
poa pratensis,2003,200
poa pratensis,2003,203
poa pratensis,2003,205
poa pratensis,2003,209
poa pratensis,2003,216
poa pratensis,2003,218
poa pratensis,2003,220
poa pratensis,2003,196
poa pratensis,2003,200
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,198
poa pratensis,2003,200
poa pratensis,2003,205
poa pratensis,2003,186
poa pratensis,2003,188
poa pratensis,2003,188
poa pratensis,2003,186
poa pratensis,2003,188
poa pratensis,2003,190
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,188
poa pratensis,2003,190
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,188
poa pratensis,2003,190
poa pratensis,2003,192
poa pratensis,2003,186
poa pratensis,2003,180
poa pratensis,2003,182
poa pratensis,2003,184
poa pratensis,2003,186
poa pratensis,2003,188
poa pratensis,2003,190
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,198
poa pratensis,2003,190
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,198
poa pratensis,2003,198
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,198
poa pratensis,2003,194
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2003,190
poa pratensis,2003,192
poa pratensis,2003,194
poa pratensis,2003,196
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,206
poa pratensis,2004,208
poa pratensis,2004,210
poa pratensis,2004,212
poa pratensis,2004,214
poa pratensis,2004,216
poa pratensis,2004,218
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,202
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,208
poa pratensis,2004,210
poa pratensis,2004,186
poa pratensis,2004,188
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,208
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,208
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,208
poa pratensis,2004,210
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,180
poa pratensis,2004,182
poa pratensis,2004,184
poa pratensis,2004,186
poa pratensis,2004,188
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,180
poa pratensis,2004,182
poa pratensis,2004,184
poa pratensis,2004,186
poa pratensis,2004,186
poa pratensis,2004,188
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,188
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,202
poa pratensis,2004,188
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,204
poa pratensis,2004,188
poa pratensis,2004,176
poa pratensis,2004,178
poa pratensis,2004,180
poa pratensis,2004,182
poa pratensis,2004,184
poa pratensis,2004,186
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,188
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,188
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,206
poa pratensis,2004,208
poa pratensis,2004,210
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,196
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,190
poa pratensis,2004,192
poa pratensis,2004,194
poa pratensis,2004,196
poa pratensis,2004,198
poa pratensis,2004,200
poa pratensis,2004,202
poa pratensis,2004,204
poa pratensis,2004,208
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,212
poa pratensis,2005,214
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,210
poa pratensis,2005,214
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,214
poa pratensis,2005,217
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,214
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,214
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,214
poa pratensis,2005,217
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,195
poa pratensis,2005,198
poa pratensis,2005,189
poa pratensis,2005,191
poa pratensis,2005,195
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,195
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,195
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,206
poa pratensis,2005,195
poa pratensis,2005,189
poa pratensis,2005,191
poa pratensis,2005,193
poa pratensis,2005,195
poa pratensis,2005,195
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,198
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2005,214
poa pratensis,2005,200
poa pratensis,2005,202
poa pratensis,2005,204
poa pratensis,2005,206
poa pratensis,2005,208
poa pratensis,2005,210
poa pratensis,2006,192
poa pratensis,2006,194
poa pratensis,2006,196
poa pratensis,2006,198
poa pratensis,2006,200
poa pratensis,2006,202
poa pratensis,2006,204
poa pratensis,2006,206
poa pratensis,2006,186
poa pratensis,2006,188
poa pratensis,2006,190
poa pratensis,2006,192
poa pratensis,2006,194
poa pratensis,2006,196
poa pratensis,2006,200
poa pratensis,2006,204
poa pratensis,2006,186
poa pratensis,2006,188
poa pratensis,2006,190
poa pratensis,2006,192
poa pratensis,2006,186
poa pratensis,2006,188
poa pratensis,2006,190
poa pratensis,2006,192
poa pratensis,2006,194
poa pratensis,2006,204
poa pratensis,2006,192
poa pratensis,2006,194
poa pratensis,2006,214
poa pratensis,2006,216
poa pratensis,2006,218
poa pratensis,2006,234
poa pratensis,2006,198
poa pratensis,2006,202
poa pratensis,2006,204
poa pratensis,2006,222
poa pratensis,2006,224
poa pratensis,2006,226
poa pratensis,2006,228
poa pratensis,2006,232
poa pratensis,2006,234
poa pratensis,2006,236
poa pratensis,2006,240
poa pratensis,2006,242
poa pratensis,2006,244
poa pratensis,2006,246
poa pratensis,2006,248
poa pratensis,2006,250
poa pratensis,2006,186
poa pratensis,2006,188
poa pratensis,2006,190
poa pratensis,2006,192
poa pratensis,2006,194
poa pratensis,2006,196
poa pratensis,2006,204
poa pratensis,2006,188
poa pratensis,2006,194
poa pratensis,2006,196
poa pratensis,2006,202
poa pratensis,2006,180
poa pratensis,2006,182
poa pratensis,2006,184
poa pratensis,2006,186
poa pratensis,2006,188
poa pratensis,2006,194
poa pratensis,2006,176
poa pratensis,2006,180
poa pratensis,2006,182
poa pratensis,2006,184
poa pratensis,2006,186
poa pratensis,2006,188
poa pratensis,2006,204
poa pratensis,2006,180
poa pratensis,2006,182
poa pratensis,2006,188
poa pratensis,2006,194
poa pratensis,2006,180
poa pratensis,2006,182
poa pratensis,2006,186
poa pratensis,2006,194
poa pratensis,2006,182
poa pratensis,2006,192
poa pratensis,2006,174
poa pratensis,2006,176
poa pratensis,2006,178
poa pratensis,2006,180
poa pratensis,2006,182
poa pratensis,2006,192
poa pratensis,2006,178
poa pratensis,2006,180
poa pratensis,2006,184
poa pratensis,2006,186
poa pratensis,2006,196
poa pratensis,2006,190
poa pratensis,2006,192
poa pratensis,2006,184
poa pratensis,2006,186
poa pratensis,2006,188
poa pratensis,2006,190
poa pratensis,2006,192
poa pratensis,2006,194
poa pratensis,2006,188
poa pratensis,2006,190
poa pratensis,2006,194
poa pratensis,2006,192
poa pratensis,2006,188
poa pratensis,2006,192
poa pratensis,2006,194
poa pratensis,2006,196
poa pratensis,2006,204
poa pratensis,2006,186
poa pratensis,2006,188
poa pratensis,2006,190
poa pratensis,2006,192
poa pratensis,2007,186
poa pratensis,2007,188
poa pratensis,2007,190
poa pratensis,2007,196
poa pratensis,2007,198
poa pratensis,2007,192
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,190
poa pratensis,2007,194
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,190
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,186
poa pratensis,2007,188
poa pratensis,2007,190
poa pratensis,2007,186
poa pratensis,2007,188
poa pratensis,2007,192
poa pratensis,2007,186
poa pratensis,2007,188
poa pratensis,2007,196
poa pratensis,2007,234
poa pratensis,2007,236
poa pratensis,2007,242
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,190
poa pratensis,2007,192
poa pratensis,2007,186
poa pratensis,2007,188
poa pratensis,2007,190
poa pratensis,2007,192
poa pratensis,2007,178
poa pratensis,2007,180
poa pratensis,2007,178
poa pratensis,2007,180
poa pratensis,2007,178
poa pratensis,2007,180
poa pratensis,2007,182
poa pratensis,2007,178
poa pratensis,2007,180
poa pratensis,2007,182
poa pratensis,2007,180
poa pratensis,2007,182
poa pratensis,2007,178
poa pratensis,2007,180
poa pratensis,2007,176
poa pratensis,2007,178
poa pratensis,2007,180
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,236
poa pratensis,2007,238
poa pratensis,2007,240
poa pratensis,2007,242
poa pratensis,2007,252
poa pratensis,2007,254
poa pratensis,2007,256
poa pratensis,2007,258
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,192
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,188
poa pratensis,2007,190
poa pratensis,2007,192
poa pratensis,2007,186
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2007,192
poa pratensis,2007,184
poa pratensis,2007,186
poa pratensis,2008,208
poa pratensis,2008,210
poa pratensis,2008,212
poa pratensis,2008,214
poa pratensis,2008,217
poa pratensis,2008,219
poa pratensis,2008,221
poa pratensis,2008,223
poa pratensis,2008,206
poa pratensis,2008,208
poa pratensis,2008,210
poa pratensis,2008,212
poa pratensis,2008,214
poa pratensis,2008,217
poa pratensis,2008,200
poa pratensis,2008,202
poa pratensis,2008,204
poa pratensis,2008,206
poa pratensis,2008,208
poa pratensis,2008,214
poa pratensis,2008,217
poa pratensis,2008,219
poa pratensis,2008,221
poa pratensis,2008,223
poa pratensis,2008,202
poa pratensis,2008,204
poa pratensis,2008,208
poa pratensis,2008,217
poa pratensis,2008,219
poa pratensis,2008,214
poa pratensis,2008,217
poa pratensis,2008,219
poa pratensis,2008,219
poa pratensis,2008,221
poa pratensis,2008,223
poa pratensis,2008,214
poa pratensis,2008,217
poa pratensis,2008,219
poa pratensis,2008,198
poa pratensis,2008,200
poa pratensis,2008,196
poa pratensis,2008,198
poa pratensis,2008,202
poa pratensis,2008,204
poa pratensis,2008,214
poa pratensis,2008,194
poa pratensis,2008,196
poa pratensis,2008,194
poa pratensis,2008,196
poa pratensis,2008,198
poa pratensis,2008,194
poa pratensis,2008,196
poa pratensis,2008,198
poa pratensis,2008,188
poa pratensis,2008,190
poa pratensis,2008,192
poa pratensis,2008,210
poa pratensis,2008,212
poa pratensis,2008,202
poa pratensis,2008,204
poa pratensis,2008,208
poa pratensis,2008,210
poa pratensis,2008,208
poa pratensis,2008,208
poa pratensis,2008,210
poa pratensis,2008,212
poa pratensis,2008,214
poa pratensis,2008,217
poa pratensis,2008,219
poa pratensis,2008,221
poa pratensis,2008,223
poa pratensis,2008,214
poa pratensis,2008,217
poa pratensis,2008,219
poa pratensis,2008,221
poa pratensis,2008,223
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2009,200
poa pratensis,2009,198
poa pratensis,2009,200
poa pratensis,2009,202
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2009,200
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2009,200
poa pratensis,2009,202
poa pratensis,2009,204
poa pratensis,2009,202
poa pratensis,2009,204
poa pratensis,2009,208
poa pratensis,2009,194
poa pratensis,2009,198
poa pratensis,2009,202
poa pratensis,2009,190
poa pratensis,2009,192
poa pratensis,2009,194
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2009,200
poa pratensis,2009,190
poa pratensis,2009,192
poa pratensis,2009,194
poa pratensis,2009,192
poa pratensis,2009,194
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2009,194
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2009,194
poa pratensis,2009,192
poa pratensis,2009,194
poa pratensis,2009,190
poa pratensis,2009,192
poa pratensis,2009,194
poa pratensis,2009,196
poa pratensis,2009,194
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2009,202
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2009,200
poa pratensis,2009,196
poa pratensis,2009,198
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,202
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,216
poa pratensis,2010,218
poa pratensis,2010,220
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,202
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,212
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,202
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,214
poa pratensis,2010,216
poa pratensis,2010,220
poa pratensis,2010,200
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,200
poa pratensis,2010,204
poa pratensis,2010,210
poa pratensis,2010,196
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,202
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,212
poa pratensis,2010,214
poa pratensis,2010,216
poa pratensis,2010,190
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,202
poa pratensis,2010,174
poa pratensis,2010,192
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,192
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,210
poa pratensis,2010,214
poa pratensis,2010,216
poa pratensis,2010,184
poa pratensis,2010,186
poa pratensis,2010,188
poa pratensis,2010,190
poa pratensis,2010,192
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,210
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,216
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,202
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,212
poa pratensis,2010,192
poa pratensis,2010,194
poa pratensis,2010,196
poa pratensis,2010,198
poa pratensis,2010,200
poa pratensis,2010,202
poa pratensis,2010,204
poa pratensis,2010,206
poa pratensis,2010,208
poa pratensis,2010,210
poa pratensis,2010,212
poa pratensis,2010,214
poa pratensis,2010,216
poa pratensis,2010,218
poa pratensis,2010,220
poa pratensis,2010,222
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,226
poa pratensis,2011,228
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,226
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,226
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,226
poa pratensis,2011,228
poa pratensis,2011,200
poa pratensis,2011,202
poa pratensis,2011,204
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,200
poa pratensis,2011,202
poa pratensis,2011,204
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,202
poa pratensis,2011,204
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,226
poa pratensis,2011,228
poa pratensis,2011,204
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,192
poa pratensis,2011,194
poa pratensis,2011,196
poa pratensis,2011,198
poa pratensis,2011,200
poa pratensis,2011,202
poa pratensis,2011,204
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,230
poa pratensis,2011,232
poa pratensis,2011,234
poa pratensis,2011,236
poa pratensis,2011,238
poa pratensis,2011,240
poa pratensis,2011,242
poa pratensis,2011,244
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,226
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,226
poa pratensis,2011,206
poa pratensis,2011,208
poa pratensis,2011,210
poa pratensis,2011,212
poa pratensis,2011,214
poa pratensis,2011,216
poa pratensis,2011,218
poa pratensis,2011,222
poa pratensis,2011,224
poa pratensis,2011,226
poa pratensis,2011,228
poa pratensis,2012,181
poa pratensis,2012,183
poa pratensis,2012,185
poa pratensis,2012,187
poa pratensis,2012,203
poa pratensis,2012,205
poa pratensis,2012,179
poa pratensis,2012,190
poa pratensis,2012,191
poa pratensis,2012,193
poa pratensis,2012,185
poa pratensis,2012,187
poa pratensis,2012,190
poa pratensis,2012,191
poa pratensis,2012,193
poa pratensis,2012,195
poa pratensis,2012,197
poa pratensis,2012,199
